Year,County,Hospital,Surgery,Cases
2016,Los Angeles,Kaiser Foundation Hospital - West Los Angeles,Stomach,0
2016,Los Angeles,Kaiser Foundation Hospital - Woodland Hills,Bladder,0
2016,Los Angeles,Kaiser Foundation Hospital - Woodland Hills,Breast,0
2016,Los Angeles,Kaiser Foundation Hospital - Woodland Hills,Colon,0
2016,Los Angeles,Kaiser Foundation Hospital - Woodland Hills,Liver,0
2016,Los Angeles,Kaiser Foundation Hospital - Woodland Hills,Prostate,0
2016,Los Angeles,Kaiser Foundation Hospital - Woodland Hills,Rectum,0
2016,Los Angeles,Kaiser Foundation Hospital - Woodland Hills,Stomach,0
2016,Los Angeles,Keck Hospital of University of Southern California,Bladder,0
2016,Los Angeles,Keck Hospital of University of Southern California,Brain,0
2016,Los Angeles,Keck Hospital of University of Southern California,Breast,0
2016,Los Angeles,Keck Hospital of University of Southern California,Colon,0
2016,Los Angeles,Keck Hospital of University of Southern California,Esophagus,0
2016,Los Angeles,Keck Hospital of University of Southern California,Liver,0
2016,Los Angeles,Keck Hospital of University of Southern California,Lung,0
2016,Los Angeles,Keck Hospital of University of Southern California,Pancreas,0
2016,Los Angeles,Keck Hospital of University of Southern California,Prostate,0
2016,Los Angeles,Keck Hospital of University of Southern California,Rectum,0
2016,Los Angeles,Keck Hospital of University of Southern California,Stomach,0
2016,Los Angeles,Lakewood Regional Medical Center,Bladder,0
2016,Los Angeles,Lakewood Regional Medical Center,Brain,0
2016,Los Angeles,Lakewood Regional Medical Center,Breast,0
2016,Los Angeles,Lakewood Regional Medical Center,Colon,0
2016,Los Angeles,Lakewood Regional Medical Center,Esophagus,0
2016,Los Angeles,Lakewood Regional Medical Center,Liver,0
2016,Los Angeles,Lakewood Regional Medical Center,Lung,0
2016,Los Angeles,Lakewood Regional Medical Center,Pancreas,0
2016,Los Angeles,Lakewood Regional Medical Center,Prostate,0
2016,Los Angeles,Lakewood Regional Medical Center,Rectum,0
2016,Los Angeles,Lakewood Regional Medical Center,Stomach,0
2016,Los Angeles,Long Beach Memorial Medical Center,Bladder,0
2016,Los Angeles,Long Beach Memorial Medical Center,Brain,0
2016,Los Angeles,Long Beach Memorial Medical Center,Breast,0
2016,Los Angeles,Long Beach Memorial Medical Center,Colon,0
2016,Los Angeles,Long Beach Memorial Medical Center,Esophagus,0
2016,Los Angeles,Long Beach Memorial Medical Center,Liver,0
2016,Los Angeles,Long Beach Memorial Medical Center,Lung,0
2016,Los Angeles,Long Beach Memorial Medical Center,Pancreas,0
2016,Los Angeles,Long Beach Memorial Medical Center,Prostate,0
2016,Los Angeles,Long Beach Memorial Medical Center,Rectum,0
2016,Los Angeles,Long Beach Memorial Medical Center,Stomach,0
2016,Los Angeles,Los Angeles Community Hospital,Bladder,0
2016,Los Angeles,Los Angeles Community Hospital,Breast,0
2016,Los Angeles,Los Angeles Community Hospital,Colon,0
2016,Los Angeles,Los Angeles Community Hospital,Prostate,0
2016,Los Angeles,Los Angeles Community Hospital,Rectum,0
2016,Los Angeles,Los Angeles Community Hospital,Stomach,0
2016,Los Angeles,Los Angeles County/Harbor - UCLA Medical Center,Brain,0
2016,Los Angeles,Los Angeles County/Harbor - UCLA Medical Center,Breast,0
2016,Los Angeles,Los Angeles County/Harbor - UCLA Medical Center,Colon,0
2016,Los Angeles,Los Angeles County/Harbor - UCLA Medical Center,Esophagus,0
2016,Los Angeles,Los Angeles County/Harbor - UCLA Medical Center,Liver,0
2016,Los Angeles,Los Angeles County/Harbor - UCLA Medical Center,Lung,0
2016,Los Angeles,Los Angeles County/Harbor - UCLA Medical Center,Pancreas,0
2016,Los Angeles,Los Angeles County/Harbor - UCLA Medical Center,Prostate,0
2016,Los Angeles,Los Angeles County/Harbor - UCLA Medical Center,Rectum,0
2016,Los Angeles,Los Angeles County/Harbor - UCLA Medical Center,Stomach,0
2016,Los Angeles,Los Angeles County/Olive View - UCLA Medical Center,Bladder,0
2016,Los Angeles,Los Angeles County/Olive View - UCLA Medical Center,Breast,0
2016,Los Angeles,Los Angeles County/Olive View - UCLA Medical Center,Colon,0
2016,Los Angeles,Los Angeles County/Olive View - UCLA Medical Center,Esophagus,0
2016,Los Angeles,Los Angeles County/Olive View - UCLA Medical Center,Liver,0
2016,Los Angeles,Los Angeles County/Olive View - UCLA Medical Center,Lung,0
2016,Los Angeles,Los Angeles County/Olive View - UCLA Medical Center,Pancreas,0
2016,Los Angeles,Los Angeles County/Olive View - UCLA Medical Center,Prostate,0
2016,Los Angeles,Los Angeles County/Olive View - UCLA Medical Center,Rectum,0
2016,Los Angeles,Los Angeles County/Olive View - UCLA Medical Center,Stomach,0
2016,Los Angeles,Los Angeles County/Rancho Los Amigos National Rehabilitation Center,Brain,0
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,Bladder,0
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,Brain,0
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,Breast,0
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,Colon,0
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,Liver,0
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,Lung,0
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,Pancreas,0
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,Prostate,0
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,Rectum,0
2016,Los Angeles,Los Angeles County/University of Southern California Medical Center,Stomach,0
2016,Los Angeles,Marina Del Rey Hospital,Breast,0
2016,Los Angeles,Marina Del Rey Hospital,Colon,0
2016,Los Angeles,Marina Del Rey Hospital,Liver,0
2016,Los Angeles,Marina Del Rey Hospital,Lung,0
2016,Los Angeles,Marina Del Rey Hospital,Rectum,0
2016,Los Angeles,Memorial Hospital of Gardena,Breast,0
2016,Los Angeles,Memorial Hospital of Gardena,Colon,0
2016,Los Angeles,Memorial Hospital of Gardena,Prostate,0
2016,Los Angeles,Memorial Hospital of Gardena,Rectum,0
2016,Los Angeles,Memorial Hospital of Gardena,Stomach,0
2016,Los Angeles,Methodist Hospital of Southern California,Brain,0
2016,Los Angeles,Methodist Hospital of Southern California,Breast,0
2016,Los Angeles,Methodist Hospital of Southern California,Colon,0
2016,Los Angeles,Methodist Hospital of Southern California,Esophagus,0
2016,Los Angeles,Methodist Hospital of Southern California,Liver,0
2016,Los Angeles,Methodist Hospital of Southern California,Lung,0
2016,Los Angeles,Methodist Hospital of Southern California,Pancreas,0
2016,Los Angeles,Methodist Hospital of Southern California,Rectum,0
2016,Los Angeles,Methodist Hospital of Southern California,Stomach,0
2016,Los Angeles,Mission Community Hospital - Panorama Campus,Breast,0
2016,Los Angeles,Mission Community Hospital - Panorama Campus,Colon,0
2016,Los Angeles,Mission Community Hospital - Panorama Campus,Prostate,0
2016,Los Angeles,Mission Community Hospital - Panorama Campus,Rectum,0
2016,Los Angeles,Monrovia Medical Center,Colon,0
2016,Los Angeles,Monterey Park Hospital,Bladder,0
2016,Los Angeles,Monterey Park Hospital,Breast,0
2016,Los Angeles,Monterey Park Hospital,Colon,0
2016,Los Angeles,Monterey Park Hospital,Liver,0
2016,Los Angeles,Monterey Park Hospital,Lung,0
2016,Los Angeles,Monterey Park Hospital,Prostate,0
2016,Los Angeles,Monterey Park Hospital,Rectum,0
2016,Los Angeles,Northridge Hospital Medical Center,Brain,0
2016,Los Angeles,Northridge Hospital Medical Center,Breast,0
2016,Los Angeles,Northridge Hospital Medical Center,Colon,0
2016,Los Angeles,Northridge Hospital Medical Center,Esophagus,0
2016,Los Angeles,Northridge Hospital Medical Center,Lung,0
2016,Los Angeles,Northridge Hospital Medical Center,Pancreas,0
2016,Los Angeles,Northridge Hospital Medical Center,Prostate,0
2016,Los Angeles,Northridge Hospital Medical Center,Rectum,0
2016,Los Angeles,Northridge Hospital Medical Center,Stomach,0
2016,Los Angeles,Norwalk Community Hospital,Breast,0
2016,Los Angeles,Norwalk Community Hospital,Colon,0
2016,Los Angeles,Norwalk Community Hospital,Liver,0
2016,Los Angeles,Norwalk Community Hospital,Pancreas,0
2016,Los Angeles,Norwalk Community Hospital,Prostate,0
2016,Los Angeles,Norwalk Community Hospital,Rectum,0
2016,Los Angeles,Olympia Medical Center,Breast,0
2016,Los Angeles,Olympia Medical Center,Colon,0
2016,Los Angeles,Olympia Medical Center,Prostate,0
2016,Los Angeles,Olympia Medical Center,Rectum,0
2016,Los Angeles,Olympia Medical Center,Stomach,0
2016,Los Angeles,Pacific Alliance Medical Center,Breast,0
2016,Los Angeles,Pacific Alliance Medical Center,Colon,0
2016,Los Angeles,Pacific Alliance Medical Center,Liver,0
2016,Los Angeles,Pacific Alliance Medical Center,Prostate,0
2016,Los Angeles,Pacific Alliance Medical Center,Rectum,0
2016,Los Angeles,Pacific Alliance Medical Center,Stomach,0
2016,Los Angeles,Pacifica Hospital of the Valley,Breast,0
2016,Los Angeles,Pacifica Hospital of the Valley,Rectum,0
2016,Los Angeles,Palmdale Regional Medical Center,Bladder,0
2016,Los Angeles,Palmdale Regional Medical Center,Brain,0
2016,Los Angeles,Palmdale Regional Medical Center,Breast,0
2016,Los Angeles,Palmdale Regional Medical Center,Colon,0
2016,Los Angeles,Palmdale Regional Medical Center,Liver,0
2016,Los Angeles,Palmdale Regional Medical Center,Lung,0
2016,Los Angeles,Palmdale Regional Medical Center,Prostate,0
2016,Los Angeles,Palmdale Regional Medical Center,Rectum,0
2016,Los Angeles,Palmdale Regional Medical Center,Stomach,0
2016,Los Angeles,PIH Hospital - Downey,Bladder,0
2016,Los Angeles,PIH Hospital - Downey,Brain,0
2016,Los Angeles,PIH Hospital - Downey,Breast,0
2016,Los Angeles,PIH Hospital - Downey,Colon,0
2016,Los Angeles,PIH Hospital - Downey,Lung,0
2016,Los Angeles,PIH Hospital - Downey,Prostate,0
2016,Los Angeles,PIH Hospital - Downey,Rectum,0
2016,Los Angeles,PIH Hospital - Downey,Stomach,0
2016,Los Angeles,Pomona Valley Hospital Medical Center,Brain,0
2016,Los Angeles,Pomona Valley Hospital Medical Center,Breast,0
2016,Los Angeles,Pomona Valley Hospital Medical Center,Colon,0
2016,Los Angeles,Pomona Valley Hospital Medical Center,Liver,0
2016,Los Angeles,Pomona Valley Hospital Medical Center,Lung,0
2016,Los Angeles,Pomona Valley Hospital Medical Center,Pancreas,0
2016,Los Angeles,Pomona Valley Hospital Medical Center,Prostate,0
2016,Los Angeles,Pomona Valley Hospital Medical Center,Rectum,0
2016,Los Angeles,Pomona Valley Hospital Medical Center,Stomach,0
2016,Los Angeles,Presbyterian Intercommunity Hospital,Bladder,0
2016,Los Angeles,Presbyterian Intercommunity Hospital,Brain,0
2016,Los Angeles,Presbyterian Intercommunity Hospital,Breast,0
2016,Los Angeles,Presbyterian Intercommunity Hospital,Colon,0
2016,Los Angeles,Presbyterian Intercommunity Hospital,Esophagus,0
2016,Los Angeles,Presbyterian Intercommunity Hospital,Liver,0
2016,Los Angeles,Presbyterian Intercommunity Hospital,Lung,0
2016,Los Angeles,Presbyterian Intercommunity Hospital,Pancreas,0
2016,Los Angeles,Presbyterian Intercommunity Hospital,Prostate,0
2016,Los Angeles,Presbyterian Intercommunity Hospital,Rectum,0
2016,Los Angeles,Presbyterian Intercommunity Hospital,Stomach,0
2016,Los Angeles,Promise Hospital of East Los Angeles - East Los Angeles Campus,Breast,0
2016,Los Angeles,Providence Holy Cross Medical Center,Brain,0
2016,Los Angeles,Providence Holy Cross Medical Center,Breast,0
2016,Los Angeles,Providence Holy Cross Medical Center,Colon,0
2016,Los Angeles,Providence Holy Cross Medical Center,Esophagus,0
2016,Los Angeles,Providence Holy Cross Medical Center,Liver,0
2016,Los Angeles,Providence Holy Cross Medical Center,Lung,0
2016,Los Angeles,Providence Holy Cross Medical Center,Pancreas,0
2016,Los Angeles,Providence Holy Cross Medical Center,Prostate,0
2016,Los Angeles,Providence Holy Cross Medical Center,Rectum,0
2016,Los Angeles,Providence Holy Cross Medical Center,Stomach,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,Brain,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,Breast,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,Colon,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,Liver,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,Pancreas,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,Prostate,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,Rectum,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Bladder,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Brain,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Breast,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Colon,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Liver,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Lung,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Pancreas,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Prostate,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Rectum,0
2016,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Stomach,0
2016,Los Angeles,Providence Saint Johnﾒs Health Center,Bladder,0
2016,Los Angeles,Providence Saint Johnﾒs Health Center,Brain,0
2016,Los Angeles,Providence Saint Johnﾒs Health Center,Breast,0
2016,Los Angeles,Providence Saint Johnﾒs Health Center,Colon,0
2016,Los Angeles,Providence Saint Johnﾒs Health Center,Esophagus,0
2016,Los Angeles,Providence Saint Johnﾒs Health Center,Liver,0
2016,Los Angeles,Providence Saint Johnﾒs Health Center,Lung,0
2016,Los Angeles,Providence Saint Johnﾒs Health Center,Pancreas,0
2016,Los Angeles,Providence Saint Johnﾒs Health Center,Prostate,0
2016,Los Angeles,Providence Saint Johnﾒs Health Center,Rectum,0
2016,Los Angeles,Providence Saint Johnﾒs Health Center,Stomach,0
2016,Los Angeles,Providence Saint Joseph Medical Center,Bladder,0
2016,Los Angeles,Providence Saint Joseph Medical Center,Brain,0
2016,Los Angeles,Providence Saint Joseph Medical Center,Breast,0
2016,Los Angeles,Providence Saint Joseph Medical Center,Colon,0
2016,Los Angeles,Providence Saint Joseph Medical Center,Esophagus,0
2016,Los Angeles,Providence Saint Joseph Medical Center,Liver,0
2016,Los Angeles,Providence Saint Joseph Medical Center,Lung,0
2016,Los Angeles,Providence Saint Joseph Medical Center,Pancreas,0
2016,Los Angeles,Providence Saint Joseph Medical Center,Prostate,0
2016,Los Angeles,Providence Saint Joseph Medical Center,Rectum,0
2016,Los Angeles,Providence Saint Joseph Medical Center,Stomach,0
2016,Los Angeles,Providence Tarzana Medical Center,Bladder,0
2016,Los Angeles,Providence Tarzana Medical Center,Brain,0
2016,Los Angeles,Providence Tarzana Medical Center,Breast,0
2016,Los Angeles,Providence Tarzana Medical Center,Colon,0
2016,Los Angeles,Providence Tarzana Medical Center,Liver,0
2016,Los Angeles,Providence Tarzana Medical Center,Lung,0
2016,Los Angeles,Providence Tarzana Medical Center,Pancreas,0
2016,Los Angeles,Providence Tarzana Medical Center,Prostate,0
2016,Los Angeles,Providence Tarzana Medical Center,Rectum,0
2016,Los Angeles,Providence Tarzana Medical Center,Stomach,0
2016,Los Angeles,Ronald Reagan UCLA Medical Center,Bladder,0
2016,Los Angeles,Ronald Reagan UCLA Medical Center,Brain,0
2016,Los Angeles,Ronald Reagan UCLA Medical Center,Breast,0
2016,Los Angeles,Ronald Reagan UCLA Medical Center,Colon,0
2016,Los Angeles,Ronald Reagan UCLA Medical Center,Esophagus,0
2016,Los Angeles,Ronald Reagan UCLA Medical Center,Liver,0
2016,Los Angeles,Ronald Reagan UCLA Medical Center,Lung,0
2016,Los Angeles,Ronald Reagan UCLA Medical Center,Pancreas,0
2016,Los Angeles,Ronald Reagan UCLA Medical Center,Prostate,0
2016,Los Angeles,Ronald Reagan UCLA Medical Center,Rectum,0
2016,Los Angeles,Ronald Reagan UCLA Medical Center,Stomach,0
2016,Los Angeles,Saint Francis Medical Center,Bladder,0
2016,Los Angeles,Saint Francis Medical Center,Brain,0
2016,Los Angeles,Saint Francis Medical Center,Breast,0
2016,Los Angeles,Saint Francis Medical Center,Colon,0
2016,Los Angeles,Saint Francis Medical Center,Liver,0
2016,Los Angeles,Saint Francis Medical Center,Lung,0
2016,Los Angeles,Saint Francis Medical Center,Prostate,0
2016,Los Angeles,Saint Francis Medical Center,Rectum,0
2016,Los Angeles,Saint Francis Medical Center,Stomach,0
2016,Los Angeles,Saint Mary Medical Center - Long Beach,Brain,0
2016,Los Angeles,Saint Mary Medical Center - Long Beach,Breast,0
2016,Los Angeles,Saint Mary Medical Center - Long Beach,Colon,0
2016,Los Angeles,Saint Mary Medical Center - Long Beach,Lung,0
2016,Los Angeles,Saint Mary Medical Center - Long Beach,Prostate,0
2016,Los Angeles,Saint Mary Medical Center - Long Beach,Stomach,0
2016,Los Angeles,Saint Vincent Medical Center,Brain,0
2016,Los Angeles,Saint Vincent Medical Center,Breast,0
2016,Los Angeles,Saint Vincent Medical Center,Colon,0
2016,Los Angeles,Saint Vincent Medical Center,Liver,0
2016,Los Angeles,Saint Vincent Medical Center,Lung,0
2016,Los Angeles,Saint Vincent Medical Center,Pancreas,0
2016,Los Angeles,Saint Vincent Medical Center,Prostate,0
2016,Los Angeles,Saint Vincent Medical Center,Rectum,0
2016,Los Angeles,Saint Vincent Medical Center,Stomach,0
2016,Los Angeles,San Dimas Community Hospital,Breast,0
2016,Los Angeles,San Dimas Community Hospital,Colon,0
2016,Los Angeles,San Dimas Community Hospital,Rectum,0
2016,Los Angeles,San Gabriel Valley Medical Center,Brain,0
2016,Los Angeles,San Gabriel Valley Medical Center,Breast,0
2016,Los Angeles,San Gabriel Valley Medical Center,Colon,0
2016,Los Angeles,San Gabriel Valley Medical Center,Liver,0
2016,Los Angeles,San Gabriel Valley Medical Center,Lung,0
2016,Los Angeles,San Gabriel Valley Medical Center,Rectum,0
2016,Los Angeles,San Gabriel Valley Medical Center,Stomach,0
2016,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Bladder,0
2016,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Brain,0
2016,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Breast,0
2016,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Colon,0
2016,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Esophagus,0
2016,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Lung,0
2016,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Pancreas,0
2016,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Prostate,0
2016,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Rectum,0
2016,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Stomach,0
